Site,Parameter,Date,Year,Month,Day,Hour,NowCastConc,AQI,AQICat,RawConc,ConcUnit,Duration,QCName
Ho Chi Minh City,PM2.5 - Principal,09DEC20:08:00,2020,12,9,8,31,91,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:09:00,2020,12,9,9,34,96,Moderate,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:10:00,2020,12,9,10,32,92,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:11:00,2020,12,9,11,27,83,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:12:00,2020,12,9,12,31,91,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:13:00,2020,12,9,13,34,98,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:14:00,2020,12,9,14,33,95,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:15:00,2020,12,9,15,33,96,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:16:00,2020,12,9,16,30,89,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:17:00,2020,12,9,17,28,85,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:18:00,2020,12,9,18,28,85,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:19:00,2020,12,9,19,32,92,Moderate,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:20:00,2020,12,9,20,38,107,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:21:00,2020,12,9,21,33,95,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:22:00,2020,12,9,22,35,99,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,09DEC20:23:00,2020,12,9,23,34,96,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:00:00,2020,12,10,0,27,83,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:01:00,2020,12,10,1,28,84,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:02:00,2020,12,10,2,26,81,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:03:00,2020,12,10,3,24,75,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:04:00,2020,12,10,4,18,64,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:05:00,2020,12,10,5,18,63,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:06:00,2020,12,10,6,20,68,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:07:00,2020,12,10,7,25,77,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:08:00,2020,12,10,8,32,92,Moderate,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:09:00,2020,12,10,9,48,132,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:10:00,2020,12,10,10,46,128,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:11:00,2020,12,10,11,38,108,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:12:00,2020,12,10,12,38,107,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:13:00,2020,12,10,13,37,105,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:14:00,2020,12,10,14,39,110,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:15:00,2020,12,10,15,39,108,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:16:00,2020,12,10,16,34,96,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:17:00,2020,12,10,17,38,108,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:18:00,2020,12,10,18,47,130,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:19:00,2020,12,10,19,62,154,Unhealthy,77,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:20:00,2020,12,10,20,65,156,Unhealthy,67,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:21:00,2020,12,10,21,72,159,Unhealthy,79,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:22:00,2020,12,10,22,68,158,Unhealthy,65,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,10DEC20:23:00,2020,12,10,23,58,152,Unhealthy,48,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:00:00,2020,12,11,0,38,106,Unhealthy for Sensitive Groups,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:01:00,2020,12,11,1,28,84,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:02:00,2020,12,11,2,21,70,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:03:00,2020,12,11,3,25,77,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:04:00,2020,12,11,4,31,91,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:05:00,2020,12,11,5,33,95,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:06:00,2020,12,11,6,38,107,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:07:00,2020,12,11,7,35,98,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:08:00,2020,12,11,8,39,109,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:09:00,2020,12,11,9,48,133,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:10:00,2020,12,11,10,47,130,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:11:00,2020,12,11,11,45,123,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:12:00,2020,12,11,12,42,116,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:13:00,2020,12,11,13,45,124,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:14:00,2020,12,11,14,47,130,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:15:00,2020,12,11,15,49,135,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:16:00,2020,12,11,16,57,152,Unhealthy,65,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:17:00,2020,12,11,17,54,147,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:18:00,2020,12,11,18,55,149,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:19:00,2020,12,11,19,56,151,Unhealthy,57,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:20:00,2020,12,11,20,51,138,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:21:00,2020,12,11,21,52,142,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:22:00,2020,12,11,22,51,140,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,11DEC20:23:00,2020,12,11,23,49,135,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:00:00,2020,12,12,0,47,130,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:01:00,2020,12,12,1,40,111,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:02:00,2020,12,12,2,33,95,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:03:00,2020,12,12,3,27,81,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:04:00,2020,12,12,4,20,67,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:05:00,2020,12,12,5,17,61,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:06:00,2020,12,12,6,15,58,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:07:00,2020,12,12,7,16,59,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:08:00,2020,12,12,8,21,70,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:09:00,2020,12,12,9,32,92,Moderate,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:10:00,2020,12,12,10,42,117,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:11:00,2020,12,12,11,44,122,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:12:00,2020,12,12,12,48,133,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:13:00,2020,12,12,13,40,111,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:14:00,2020,12,12,14,41,114,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:15:00,2020,12,12,15,50,136,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:16:00,2020,12,12,16,41,114,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:17:00,2020,12,12,17,33,96,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:18:00,2020,12,12,18,31,90,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:19:00,2020,12,12,19,25,79,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:20:00,2020,12,12,20,25,78,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:21:00,2020,12,12,21,26,80,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:22:00,2020,12,12,22,27,81,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,12DEC20:23:00,2020,12,12,23,31,90,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:00:00,2020,12,13,0,43,120,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:01:00,2020,12,13,1,49,133,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:02:00,2020,12,13,2,46,128,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:03:00,2020,12,13,3,37,104,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:04:00,2020,12,13,4,32,93,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:05:00,2020,12,13,5,27,83,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:06:00,2020,12,13,6,29,87,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:07:00,2020,12,13,7,42,116,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:08:00,2020,12,13,8,49,134,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:09:00,2020,12,13,9,53,144,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:10:00,2020,12,13,10,53,145,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:11:00,2020,12,13,11,53,143,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:12:00,2020,12,13,12,51,139,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:13:00,2020,12,13,13,52,143,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:14:00,2020,12,13,14,55,148,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:15:00,2020,12,13,15,52,141,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:16:00,2020,12,13,16,55,150,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:17:00,2020,12,13,17,58,152,Unhealthy,61,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:18:00,2020,12,13,18,58,152,Unhealthy,63,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:19:00,2020,12,13,19,53,143,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:20:00,2020,12,13,20,39,110,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:21:00,2020,12,13,21,28,85,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:22:00,2020,12,13,22,25,78,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,13DEC20:23:00,2020,12,13,23,21,70,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:00:00,2020,12,14,0,15,56,Moderate,8,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:01:00,2020,12,14,1,18,63,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:02:00,2020,12,14,2,12,51,Moderate,7,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:03:00,2020,12,14,3,11,44,Good,9,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:04:00,2020,12,14,4,15,57,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:05:00,2020,12,14,5,16,59,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:06:00,2020,12,14,6,16,59,Moderate,25,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:07:00,2020,12,14,7,16,59,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:08:00,2020,12,14,8,19,65,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:09:00,2020,12,14,9,32,92,Moderate,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:10:00,2020,12,14,10,31,91,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:11:00,2020,12,14,11,35,99,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:12:00,2020,12,14,12,33,95,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:13:00,2020,12,14,13,29,87,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:14:00,2020,12,14,14,27,83,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:15:00,2020,12,14,15,26,79,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:16:00,2020,12,14,16,24,76,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:17:00,2020,12,14,17,17,61,Moderate,10,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:18:00,2020,12,14,18,17,62,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:19:00,2020,12,14,19,16,59,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:20:00,2020,12,14,20,17,62,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:21:00,2020,12,14,21,15,56,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:22:00,2020,12,14,22,18,63,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,14DEC20:23:00,2020,12,14,23,15,58,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:00:00,2020,12,15,0,19,65,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:01:00,2020,12,15,1,19,65,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:02:00,2020,12,15,2,21,71,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:03:00,2020,12,15,3,21,70,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:04:00,2020,12,15,4,29,86,Moderate,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:05:00,2020,12,15,5,35,99,Moderate,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:06:00,2020,12,15,6,28,85,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:07:00,2020,12,15,7,30,89,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:08:00,2020,12,15,8,38,106,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:09:00,2020,12,15,9,50,136,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:10:00,2020,12,15,10,59,153,Unhealthy,68,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:11:00,2020,12,15,11,65,156,Unhealthy,72,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:12:00,2020,12,15,12,67,157,Unhealthy,68,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:13:00,2020,12,15,13,58,152,Unhealthy,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:14:00,2020,12,15,14,43,118,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:15:00,2020,12,15,15,33,96,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:16:00,2020,12,15,16,27,81,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:17:00,2020,12,15,17,24,77,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:18:00,2020,12,15,18,22,72,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:19:00,2020,12,15,19,24,76,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:20:00,2020,12,15,20,34,96,Moderate,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:21:00,2020,12,15,21,41,115,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:22:00,2020,12,15,22,42,116,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,15DEC20:23:00,2020,12,15,23,51,140,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:00:00,2020,12,16,0,57,152,Unhealthy,62,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:01:00,2020,12,16,1,54,146,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:02:00,2020,12,16,2,45,125,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:03:00,2020,12,16,3,35,100,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:04:00,2020,12,16,4,32,92,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:05:00,2020,12,16,5,33,96,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:06:00,2020,12,16,6,35,98,Moderate,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:07:00,2020,12,16,7,34,98,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:08:00,2020,12,16,8,34,97,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:09:00,2020,12,16,9,33,95,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:10:00,2020,12,16,10,33,94,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:11:00,2020,12,16,11,34,96,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:12:00,2020,12,16,12,30,89,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:13:00,2020,12,16,13,24,76,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:14:00,2020,12,16,14,24,75,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:15:00,2020,12,16,15,23,73,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:16:00,2020,12,16,16,22,71,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:17:00,2020,12,16,17,24,76,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:18:00,2020,12,16,18,21,70,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:19:00,2020,12,16,19,23,74,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:20:00,2020,12,16,20,24,77,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:21:00,2020,12,16,21,25,78,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:22:00,2020,12,16,22,23,74,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,16DEC20:23:00,2020,12,16,23,34,96,Moderate,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC20:00:00,2020,12,17,0,39,110,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC20:01:00,2020,12,17,1,32,92,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC20:02:00,2020,12,17,2,23,74,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC20:03:00,2020,12,17,3,18,63,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC20:04:00,2020,12,17,4,19,66,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC20:05:00,2020,12,17,5,23,73,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC20:06:00,2020,12,17,6,31,90,Moderate,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC20:07:00,2020,12,17,7,33,95,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC20:08:00,2020,12,17,8,34,98,Moderate,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,17DEC20:09:00,2020,12,17,9,34,98,Moderate,25,UG/M3,1 Hr,Missing
