date,_pm25,_pm10,_o3,_no2,_so2,_co,year,month,day,dayofyear,refperiod,city
2016-01-26,63,31,26,41,4,3,2016,1,26,26JAN,0,London
2016-01-25,60,30,22,43,5,3,2016,1,25,25JAN,0,London
2016-01-24,77,20,14,35,4,3,2016,1,24,24JAN,0,London
2016-01-23,82,38,16,49,5,6,2016,1,23,23JAN,0,London
2016-01-22,109,42,14,49,6,9,2016,1,22,22JAN,0,London
2016-01-21,159,55,12,61,6,11,2016,1,21,21JAN,0,London
2016-01-20,138,72,1,89,11,17,2016,1,20,20JAN,0,London
2016-01-19,71,61,1,77,8,12,2016,1,19,19JAN,0,London
2016-01-18,58,34,15,52,3,7,2016,1,18,18JAN,0,London
2016-01-17,82,23,17,54,1,6,2016,1,17,17JAN,0,London
2016-01-16,52,38,8,49,3,7,2016,1,16,16JAN,0,London
2016-01-15,47,20,17,44,1,4,2016,1,15,15JAN,0,London
2016-01-14,61,18,20,41,3,3,2016,1,14,14JAN,0,London
2016-01-13,55,31,20,52,5,6,2016,1,13,13JAN,0,London
2016-01-12,59,22,22,43,5,7,2016,1,12,12JAN,0,London
2016-01-11,46,22,23,50,6,7,2016,1,11,11JAN,0,London
2016-01-10,56,18,28,38,4,5,2016,1,10,10JAN,0,London
2016-01-09,71,23,29,40,3,4,2016,1,9,09JAN,0,London
2016-01-08,51,33,15,58,8,7,2016,1,8,08JAN,0,London
2016-01-07,91,20,23,41,11,5,2016,1,7,07JAN,0,London
2016-01-06,61,38,2,52,12,7,2016,1,6,06JAN,0,London
2016-01-05,54,30,19,51,11,6,2016,1,5,05JAN,0,London
2016-01-04,42,25,19,44,11,5,2016,1,4,04JAN,0,London
2016-01-03,48,17,25,37,10,3,2016,1,3,03JAN,0,London
2016-01-02,64,15,19,28,9,3,2016,1,2,02JAN,0,London
2016-01-01,72.254794521,27,17,38,6,4,2016,1,1,01JAN,0,London
2017-12-31,60,9,29,6,3.9915730337,2,2017,12,31,31DEC,0,London
2017-12-30,54,29,27,38,4,3,2017,12,30,30DEC,0,London
2017-12-29,55,21,25,44,4,3,2017,12,29,29DEC,0,London
2017-12-28,39,25,9,44,5,5,2017,12,28,28DEC,0,London
2017-12-27,37,10,26,23,20,4,2017,12,27,27DEC,0,London
2017-12-26,49,12,25,31,21,4,2017,12,26,26DEC,0,London
2017-12-25,42,16,27,18,13,4,2017,12,25,25DEC,0,London
2017-12-24,52,12,25,28,5,4,2017,12,24,24DEC,0,London
2017-12-23,67,18,19,33,2,4,2017,12,23,23DEC,0,London
2017-12-22,76,27,10,41,2,5,2017,12,22,22DEC,0,London
2017-12-21,86,31,11,48,6,6,2017,12,21,21DEC,0,London
2017-12-20,107,35,1,48,13,7,2017,12,20,20DEC,0,London
2017-12-19,76,46,2,56,20,9,2017,12,19,19DEC,0,London
2017-12-18,68,32,15,38,15,5,2017,12,18,18DEC,0,London
2017-12-17,57,24,17,39,13,5,2017,12,17,17DEC,0,London
2017-12-16,57,22,6,34,13,3,2017,12,16,16DEC,0,London
2017-12-15,61,19,13,32,13,3,2017,12,15,15DEC,0,London
2017-12-14,58,28,23,64,13,8,2017,12,14,14DEC,0,London
2017-12-13,86,20,26,57,9,10,2017,12,13,13DEC,0,London
2017-12-12,53,33,12,63,10,11,2017,12,12,12DEC,0,London
2017-12-11,55,14,14,33,1,6,2017,12,11,11DEC,0,London
2017-12-10,78,27,15,38,3,8,2017,12,10,10DEC,0,London
2017-12-09,50,31,11,52,6,8,2017,12,9,09DEC,0,London
2017-12-08,57,17,16,40,3,6,2017,12,8,08DEC,0,London
2017-12-07,56,22,22,39,4,7,2017,12,7,07DEC,0,London
2017-12-06,57,23,21,64,6,8,2017,12,6,06DEC,0,London
2017-12-05,65,26,18,54,7,8,2017,12,5,05DEC,0,London
2017-12-04,67,31,5,42,4,6,2017,12,4,04DEC,0,London
2017-12-03,82,32,8,34,2,5,2017,12,3,03DEC,0,London
2017-12-02,52,35,8,47,5,8,2017,12,2,02DEC,0,London
2017-12-01,51,20,24,28,2,3,2017,12,1,01DEC,0,London
2017-11-30,52,21,23,28,2,4,2017,11,30,30NOV,0,London
2017-11-29,57,18,15,34,2,4,2017,11,29,29NOV,0,London
2017-11-28,49,22,11,34,3,5,2017,11,28,28NOV,0,London
2017-11-27,52,19,21,42,5,6,2017,11,27,27NOV,0,London
2017-11-26,78,23,18,38,4,6,2017,11,26,26NOV,0,London
2017-11-25,88,29,16,40,5,7,2017,11,25,25NOV,0,London
2017-11-24,54,31,9,44,5,6,2017,11,24,24NOV,0,London
2017-11-23,66,27,26,54,7,6,2017,11,23,23NOV,0,London
2017-11-22,63,33,26,43,4,5,2017,11,22,22NOV,0,London
2017-11-21,61,30,22,48,7,6,2017,11,21,21NOV,0,London
2017-11-20,61,25,16,47,6,6,2017,11,20,20NOV,0,London
2017-11-19,72,25,12,42,3,4,2017,11,19,19NOV,0,London
2017-11-18,85,29,10,43,4,4,2017,11,18,18NOV,0,London
2017-11-17,71,35,13,52,3,7,2017,11,17,17NOV,0,London
2017-11-16,81,30,13,47,4,6,2017,11,16,16NOV,0,London
2017-11-15,64,34,7,49,5,8,2017,11,15,15NOV,0,London
2017-11-14,67,33,9,55,6,8,2017,11,14,14NOV,0,London
2017-11-13,53,24,16,33,2,4,2017,11,13,13NOV,0,London
2017-11-12,65,17,24,26,1,4,2017,11,12,12NOV,0,London
2017-11-11,57,28,12,41,2,4,2017,11,11,11NOV,0,London
2017-11-10,75,25,23,41,6,5,2017,11,10,10NOV,0,London
2017-11-09,60,34,4,50,9,7,2017,11,9,09NOV,0,London
2017-11-08,60,23,21,35,7,4,2017,11,8,08NOV,0,London
2017-11-07,94,24,24,47,9,5,2017,11,7,07NOV,0,London
2017-11-06,82,40,10,51,11,7,2017,11,6,06NOV,0,London
2017-11-05,88,30,19,30,8,4,2017,11,5,05NOV,0,London
2017-11-04,123,35,13,35,27,4,2017,11,4,04NOV,0,London
2017-11-03,110,54,11,64,10,9,2017,11,3,03NOV,0,London
2017-11-02,84,52,2,51,9,9,2017,11,2,02NOV,0,London
2017-11-01,75,38,10,68,6,9,2017,11,1,01NOV,0,London
2017-10-31,71,35,12,69,6,9,2017,10,31,31OCT,0,London
2017-10-30,52,29,13,45,4,6,2017,10,30,30OCT,0,London
2017-10-29,66,16,24,26,3,2,2017,10,29,29OCT,0,London
2017-10-28,75,24,19,43,4,6,2017,10,28,28OCT,0,London
2017-10-27,89,27,16,37,3,4,2017,10,27,27OCT,0,London
2017-10-26,72,30,6,48,5,6,2017,10,26,26OCT,0,London
2017-10-25,66,27,24,55,4,6,2017,10,25,25OCT,0,London
2017-10-24,61,22,24,47,4,5,2017,10,24,24OCT,0,London
2017-10-23,49,24,17,53,4,6,2017,10,23,23OCT,0,London
2017-10-22,56,15,26,36,2,3,2017,10,22,22OCT,0,London
2017-10-21,55,23,26,36,2,4,2017,10,21,21OCT,0,London
2017-10-20,91,24,25,58,4,5,2017,10,20,20OCT,0,London
2017-10-19,103,37,26,41,4,5,2017,10,19,19OCT,0,London
2017-10-18,69,44,7,39,4,5,2017,10,18,18OCT,0,London
2017-10-17,87,38,24,51,5,6,2017,10,17,17OCT,0,London
2017-10-16,87,40,29,42,4,5,2017,10,16,16OCT,0,London
2017-10-15,75,35,29,42,3,5,2017,10,15,15OCT,0,London
2017-10-14,68,28,16,39,3,4,2017,10,14,14OCT,0,London
2017-10-13,68,27,17,42,4,5,2017,10,13,13OCT,0,London
2017-10-12,51,38,17,52,5,6,2017,10,12,12OCT,0,London
2017-10-11,59,22,20,44,4,4,2017,10,11,11OCT,0,London
2017-10-10,71,21,19,44,4,5,2017,10,10,10OCT,0,London
2017-10-09,57,25,12,50,5,6,2017,10,9,09OCT,0,London
2017-10-08,55,18,20,33,2,4,2017,10,8,08OCT,0,London
2017-10-07,54,16,19,39,3,4,2017,10,7,07OCT,0,London
2017-10-06,48,19,21,38,2,4,2017,10,6,06OCT,0,London
2017-10-05,57,15,23,31,1,2,2017,10,5,05OCT,0,London
2017-10-04,58,23,22,51,5,2,2017,10,4,04OCT,0,London
2017-10-03,60,20,23,37,2,3,2017,10,3,03OCT,0,London
2017-10-02,48,26,24,47,4,2,2017,10,2,02OCT,0,London
2017-10-01,56,13,23,35,3,3,2017,10,1,01OCT,0,London
2017-09-30,73,20,24,50,4,3,2017,9,30,30SEP,0,London
2017-09-29,65,28,19,55,5,3,2017,9,29,29SEP,0,London
2017-09-28,146,25,24,59,5,3,2017,9,28,28SEP,0,London
2017-09-27,119,49,27,53,4,4,2017,9,27,27SEP,0,London
2017-09-26,120,43,12,44,3,4,2017,9,26,26SEP,0,London
2017-09-25,88,43,13,46,3,4,2017,9,25,25SEP,0,London
2017-09-24,59,29,32,40,2,3,2017,9,24,24SEP,0,London
2017-09-23,63,19,24,43,3,3,2017,9,23,23SEP,0,London
2017-09-22,63,23,21,56,6,3,2017,9,22,22SEP,0,London
2017-09-21,68,23,24,56,4,3,2017,9,21,21SEP,0,London
2017-09-20,78,28,18,55,5,3,2017,9,20,20SEP,0,London
2017-09-19,70,23,18,42,2,3,2017,9,19,19SEP,0,London
2017-09-18,53,21,24,36,1,3,2017,9,18,18SEP,0,London
2017-09-17,62,13,27,26,1,4,2017,9,17,17SEP,0,London
2017-09-16,57,15,22,28,2,4,2017,9,16,16SEP,0,London
2017-09-15,51,15,41,38,3,3,2017,9,15,15SEP,0,London
2017-09-14,50,14,43,34,2,3,2017,9,14,14SEP,0,London
2017-09-13,50,17,36,44,4,3,2017,9,13,13SEP,0,London
2017-09-12,53,17,27,46,4,3,2017,9,12,12SEP,0,London
2017-09-11,46,18,26,41,4,3,2017,9,11,11SEP,0,London
2017-09-10,25,17,25,32,3,3,2017,9,10,10SEP,0,London
2017-09-09,24,9,22,19,2,3,2017,9,9,09SEP,0,London
2017-09-08,69.575757576,5,19,13,2,4,2017,9,8,08SEP,0,London
2017-09-06,52,28,25.465564738,43.170798898,3.9915730337,4.2534435262,2017,9,6,06SEP,0,London
2017-09-05,57,17,21,44,4,3,2017,9,5,05SEP,0,London
2017-09-04,52,18,22,42,4,4,2017,9,4,04SEP,0,London
2017-09-03,66,18,32,40,2,3,2017,9,3,03SEP,0,London
2017-09-02,73,23,31,44,2,3,2017,9,2,02SEP,0,London
2017-09-01,63,23,29,36,2,3,2017,9,1,01SEP,0,London
2017-08-31,71,27,26,45,4,3,2017,8,31,31AUG,0,London
2017-08-30,83,55,19,29,2,4,2017,8,30,30AUG,0,London
2017-08-29,117,32,23,45,4,4,2017,8,29,29AUG,0,London
2017-08-28,79,45,49,52,2,5,2017,8,28,28AUG,0,London
2017-08-27,78,27,35,34,1,4,2017,8,27,27AUG,0,London
2017-08-26,77,28,40,42,2,4,2017,8,26,26AUG,0,London
2017-08-25,57,35,58,56,4,4,2017,8,25,25AUG,0,London
2017-08-24,92,21,44,46,4,3,2017,8,24,24AUG,0,London
2017-08-23,90,44,35,40,2,4,2017,8,23,23AUG,0,London
2017-08-22,54,35,17,42,3,4,2017,8,22,22AUG,0,London
2017-08-21,51,20,19,38,3,3,2017,8,21,21AUG,0,London
2017-08-20,49,18,30,38,2,3,2017,8,20,20AUG,0,London
2017-08-19,56,17,29,34,2,3,2017,8,19,19AUG,0,London
2017-08-18,58,22,24,46,4,3,2017,8,18,18AUG,0,London
2017-08-17,58,21,30,44,3,3,2017,8,17,17AUG,0,London
2017-08-16,60,22,39,50,3,3,2017,8,16,16AUG,0,London
2017-08-15,61,21,30,43,2,3,2017,8,15,15AUG,0,London
2017-08-14,55,24,35,56,3,3,2017,8,14,14AUG,0,London
2017-08-13,51,17,36,31,1,2,2017,8,13,13AUG,0,London
2017-08-12,67,14,27,28,2,3,2017,8,12,12AUG,0,London
2017-08-11,63,28,27,51,4,3,2017,8,11,11AUG,0,London
2017-08-10,59,25,29,33,1,3,2017,8,10,10AUG,0,London
2017-08-09,67,15,74,29,2,3,2017,8,9,09AUG,0,London
2017-08-08,57,17,72,27,3,4,2017,8,8,08AUG,0,London
2017-08-07,53,21,25,38,3,5,2017,8,7,07AUG,0,London
2017-08-06,57,20,32,34,2,5,2017,8,6,06AUG,0,London
2017-08-05,58,22,29,26,2,3,2017,8,5,05AUG,0,London
2017-08-04,53,25,28,43,4,4,2017,8,4,04AUG,0,London
2017-08-03,52,30,27,33,4,3,2017,8,3,03AUG,0,London
2017-08-02,53,17,25,35,5,2,2017,8,2,02AUG,0,London
2017-08-01,54,23,29,39,5,2,2017,8,1,01AUG,0,London
2017-07-31,48,33,27,36,4,3,2017,7,31,31JUL,0,London
2017-07-30,52,20,28,29,3,3,2017,7,30,30JUL,0,London
2017-07-29,53,22,24,39,4,3,2017,7,29,29JUL,0,London
2017-07-28,58,27,23,35,3,6,2017,7,28,28JUL,0,London
2017-07-27,62,27,22,39,4,5,2017,7,27,27JUL,0,London
2017-07-26,64,25,21,44,4,4,2017,7,26,26JUL,0,London
2017-07-25,52,21,29,32,2,2,2017,7,25,25JUL,0,London
2017-07-24,54,15,23,27,2,3,2017,7,24,24JUL,0,London
2017-07-23,50,18,23,35,4,4,2017,7,23,23JUL,0,London
2017-07-22,59,17,25,41,3,4,2017,7,22,22JUL,0,London
2017-07-21,59,21,28,42,3,5,2017,7,21,21JUL,0,London
2017-07-20,74,24,23,42,4,4,2017,7,20,20JUL,0,London
2017-07-19,68,32,33,47,3,6,2017,7,19,19JUL,0,London
2017-07-18,54,34,42,50,3,5,2017,7,18,18JUL,0,London
2017-07-17,49,24,35,37,2,4,2017,7,17,17JUL,0,London
2017-07-16,59,15,14,24,3,3,2017,7,16,16JUL,0,London
2017-07-15,64,21,20,36,4,5,2017,7,15,15JUL,0,London
2017-07-14,60,21,26,27,2,5,2017,7,14,14JUL,0,London
2017-07-13,52,25,35,61,5,4,2017,7,13,13JUL,0,London
2017-07-12,56,18,25,31,2,2,2017,7,12,12JUL,0,London
2017-07-11,57,20,21,57,4,4,2017,7,11,11JUL,0,London
2017-07-10,63,21,29,47,3,3,2017,7,10,10JUL,0,London
2017-07-09,58,24,43,59,3,5,2017,7,9,09JUL,0,London
2017-07-08,67,19,34,31,2,4,2017,7,8,08JUL,0,London
2017-07-07,84,23,34,47,3,3,2017,7,7,07JUL,0,London
2017-07-06,66,35,56,67,3,4,2017,7,6,06JUL,0,London
2017-07-05,60,26,31,53,3,2,2017,7,5,05JUL,0,London
2017-07-04,56,21,26,63,5,4,2017,7,4,04JUL,0,London
2017-07-03,51,21,26,53,4,3,2017,7,3,03JUL,0,London
2017-07-02,63,18,31,24,1,1,2017,7,2,02JUL,0,London
2017-07-01,61,22,27,33,1,1,2017,7,1,01JUL,0,London
2017-06-30,58,20,25,32,2,1,2017,6,30,30JUN,0,London
2017-06-29,68,20,18,57,4,2,2017,6,29,29JUN,0,London
2017-06-28,67,21,20,32,2,2,2017,6,28,28JUN,0,London
2017-06-27,52,28,21,44,2,3,2017,6,27,27JUN,0,London
2017-06-26,44,23,29,36,1,2,2017,6,26,26JUN,0,London
2017-06-25,52,15,21,27,2,3,2017,6,25,25JUN,0,London
2017-06-24,56,20,21,34,2,4,2017,6,24,24JUN,0,London
2017-06-23,81,22,26,45,3,4,2017,6,23,23JUN,0,London
2017-06-22,96,36,44,51,3,6,2017,6,22,22JUN,0,London
2017-06-21,105,43,83,62,3,6,2017,6,21,21JUN,0,London
2017-06-20,92,45,38,62,2,5,2017,6,20,20JUN,0,London
2017-06-19,77,39,66,65,2,6,2017,6,19,19JUN,0,London
2017-06-18,74,28,63,46,2,5,2017,6,18,18JUN,0,London
2017-06-17,63,27,38,36,2,5,2017,6,17,17JUN,0,London
2017-06-16,71,25,29,33,2,3,2017,6,16,16JUN,0,London
2017-06-15,67,31,31,49,4,4,2017,6,15,15JUN,0,London
2017-06-14,61,29,42,47,2,3,2017,6,14,14JUN,0,London
2017-06-13,55,24,27,44,3,4,2017,6,13,13JUN,0,London
2017-06-12,53,21,27,43,4,4,2017,6,12,12JUN,0,London
2017-06-11,59,19,31,32,2,4,2017,6,11,11JUN,0,London
2017-06-10,63,22,28,36,3,4,2017,6,10,10JUN,0,London
2017-06-09,62,27,27,48,4,5,2017,6,9,09JUN,0,London
2017-06-08,53,22,25,50,4,4,2017,6,8,08JUN,0,London
2017-06-07,51,89,27,45,3,4,2017,6,7,07JUN,0,London
2017-06-06,53,19,26,42,4,4,2017,6,6,06JUN,0,London
2017-06-05,48,21,29,43,3,4,2017,6,5,05JUN,0,London
2017-06-04,59,18,30,35,3,3,2017,6,4,04JUN,0,London
2017-06-03,85,23,33,32,3,3,2017,6,3,03JUN,0,London
2017-06-02,63,30,32,52,4,4,2017,6,2,02JUN,0,London
2017-06-01,59,25,35,53,5,5,2017,6,1,01JUN,0,London
2017-05-31,58,25,21,39,3,4,2017,5,31,31MAY,0,London
2017-05-30,63,20,27,47,4,6,2017,5,30,30MAY,0,London
2017-05-29,62,24,34,39,2,5,2017,5,29,29MAY,0,London
2017-05-28,73,23,33,38,1,5,2017,5,28,28MAY,0,London
2017-05-27,70,28,39,47,2,5,2017,5,27,27MAY,0,London
2017-05-26,73,30,40,55,3,6,2017,5,26,26MAY,0,London
2017-05-25,71,35,54,60,3,6,2017,5,25,25MAY,0,London
2017-05-24,59,26,91,47,2,5,2017,5,24,24MAY,0,London
2017-05-23,72,23,21,47,3,6,2017,5,23,23MAY,0,London
2017-05-22,51,29,41,60,2,6,2017,5,22,22MAY,0,London
2017-05-21,53,19,37,45,2,5,2017,5,21,21MAY,0,London
2017-05-20,61,21,32,48,3,6,2017,5,20,20MAY,0,London
2017-05-19,72,22,30,44,3,5,2017,5,19,19MAY,0,London
2017-05-18,78,28,24,40,3,5,2017,5,18,18MAY,0,London
2017-05-17,60,28,14,42,4,4,2017,5,17,17MAY,0,London
2017-05-16,57,26,23,45,4,4,2017,5,16,16MAY,0,London
2017-05-15,51,24,24,48,3,3,2017,5,15,15MAY,0,London
2017-05-14,72,21,32,35,2,2,2017,5,14,14MAY,0,London
2017-05-13,84,31,37,48,3,3,2017,5,13,13MAY,0,London
2017-05-12,112,33,35,51,4,4,2017,5,12,12MAY,0,London
2017-05-11,67,47,23,55,4,4,2017,5,11,11MAY,0,London
2017-05-10,61,31,28,53,3,3,2017,5,10,10MAY,0,London
2017-05-09,62,31,30,35,3.9915730337,2,2017,5,9,09MAY,0,London
2017-05-08,78,31,31,28,3.9915730337,2,2017,5,8,08MAY,0,London
2017-05-07,89,30,36,25,1,2,2017,5,7,07MAY,0,London
2017-05-06,57,33,29,29,1,2,2017,5,6,06MAY,0,London
2017-05-05,78,29,33,36,1,2,2017,5,5,05MAY,0,London
2017-05-04,77,39,32,37,3.9915730337,2,2017,5,4,04MAY,0,London
2017-05-03,70,35,32,35,1,3,2017,5,3,03MAY,0,London
2017-05-02,45,33,29,36,1,3,2017,5,2,02MAY,0,London
2017-05-01,67,16,30,29,2,4,2017,5,1,01MAY,0,London
2017-04-30,64,27,36,32,2,4,2017,4,30,30APR,0,London
2017-04-29,70,26,35,50,4,4,2017,4,29,29APR,0,London
2017-04-28,62,28,24,40,2,4,2017,4,28,28APR,0,London
2017-04-27,58,28,28,44,3,4,2017,4,27,27APR,0,London
2017-04-26,55,20,24,31,1,2,2017,4,26,26APR,0,London
2017-04-25,73,20,27,28,2,2,2017,4,25,25APR,0,London
2017-04-24,58,29,29,39,4,3,2017,4,24,24APR,0,London
2017-04-23,60,25,43,36,2,2,2017,4,23,23APR,0,London
2017-04-22,81,22,68,33,1,1,2017,4,22,22APR,0,London
2017-04-21,77,36,42,37,3,2,2017,4,21,21APR,0,London
2017-04-20,59,32,32,53,4,3,2017,4,20,20APR,0,London
2017-04-19,47,25,31,55,1,4,2017,4,19,19APR,0,London
2017-04-18,49,23,35,34,3.9915730337,6,2017,4,18,18APR,0,London
2017-04-17,54,18,32,28,3.9915730337,5,2017,4,17,17APR,0,London
2017-04-16,47,17,34,29,1,6,2017,4,16,16APR,0,London
2017-04-15,51,17,39,29,1,4,2017,4,15,15APR,0,London
2017-04-14,66,20,29,38,3,6,2017,4,14,14APR,0,London
2017-04-13,65,26,33,35,1,5,2017,4,13,13APR,0,London
2017-04-12,57,27,33,40,3,6,2017,4,12,12APR,0,London
2017-04-11,62,25,34,38,2,5,2017,4,11,11APR,0,London
2017-04-10,102,24,33,31,1,4,2017,4,10,10APR,0,London
2017-04-09,110,46,43,49,2,6,2017,4,9,09APR,0,London
2017-04-08,88,47,42,67,3,7,2017,4,8,08APR,0,London
2017-04-07,87,36,32,40,1,4,2017,4,7,07APR,0,London
2017-04-06,77,35,29,45,2,3,2017,4,6,06APR,0,London
2017-04-05,70,28,32,37,3.9915730337,2,2017,4,5,05APR,0,London
2017-04-04,93,27,27,37,1,2,2017,4,4,04APR,0,London
2017-04-03,65,34,36,56,3,4,2017,4,3,03APR,0,London
2017-04-02,60,23,34,33,2,3,2017,4,2,02APR,0,London
2017-04-01,65,24,38,50,4,4,2017,4,1,01APR,0,London
2017-03-31,64,27,38,60,4,4,2017,3,31,31MAR,0,London
2017-03-30,65,28,41,59,3,4,2017,3,30,30MAR,0,London
2017-03-29,121,27,35,50,3,4,2017,3,29,29MAR,0,London
2017-03-28,118,50,34,50,4,5,2017,3,28,28MAR,0,London
2017-03-27,53,46,24,41,2,4,2017,3,27,27MAR,0,London
2017-03-26,59,19,32,33,1,2,2017,3,26,26MAR,0,London
2017-03-25,96,23,37,39,1,2,2017,3,25,25MAR,0,London
2017-03-24,86,40,26,37,1,2,2017,3,24,24MAR,0,London
2017-03-23,55,32,26,41,2,3,2017,3,23,23MAR,0,London
2017-03-22,54,24,30,51,3,7,2017,3,22,22MAR,0,London
2017-03-21,53,26,30,50,5,7,2017,3,21,21MAR,0,London
2017-03-20,48,23,28,46,5,6,2017,3,20,20MAR,0,London
2017-03-19,53,18,29,32,3,5,2017,3,19,19MAR,0,London
2017-03-18,56,21,26,37,4,5,2017,3,18,18MAR,0,London
2017-03-17,92,26,28,47,4,5,2017,3,17,17MAR,0,London
2017-03-16,81,37,20,50,6,6,2017,3,16,16MAR,0,London
2017-03-15,72,36,19,52,5,5,2017,3,15,15MAR,0,London
2017-03-14,65,28,22,43,4,4,2017,3,14,14MAR,0,London
2017-03-13,102,29,29,42,2,3,2017,3,13,13MAR,0,London
2017-03-12,90,39,17,38,3,3,2017,3,12,12MAR,0,London
2017-03-11,69,37,20,50,4,4,2017,3,11,11MAR,0,London
2017-03-10,68,28,19,56,4,4,2017,3,10,10MAR,0,London
2017-03-09,77,24,31,46,3,2,2017,3,9,09MAR,0,London
2017-03-08,61,27,38,51,5,2,2017,3,8,08MAR,0,London
2017-03-07,57,27,31,47,3,2,2017,3,7,07MAR,0,London
2017-03-06,46,26,34,37,3,2,2017,3,6,06MAR,0,London
2017-03-05,60,17,36,39,3,2,2017,3,5,05MAR,0,London
2017-03-04,71,26,38,45,4,2,2017,3,4,04MAR,0,London
2017-03-03,60,32,29,48,3,2,2017,3,3,03MAR,0,London
2017-03-02,60,32,34,48,4,2,2017,3,2,02MAR,0,London
2017-03-01,55,29,33,55,5,2,2017,3,1,01MAR,0,London
2017-02-28,53,25,33,49,6,5,2017,2,28,28FEB,0,London
2017-02-27,47,17,36,51,5,6,2017,2,27,27FEB,0,London
2017-02-26,62,15,33,34,2,4,2017,2,26,26FEB,0,London
2017-02-25,61,28,31,41,3,4,2017,2,25,25FEB,0,London
2017-02-24,48,25,30,44,2,3,2017,2,24,24FEB,0,London
2017-02-23,59,21,32,34,3,2,2017,2,23,23FEB,0,London
2017-02-22,57,19,30,50,5,2,2017,2,22,22FEB,0,London
2017-02-21,66,22,23,47,5,5,2017,2,21,21FEB,0,London
2017-02-20,77,25,18,40,5,4,2017,2,20,20FEB,0,London
2017-02-19,92,30,24,43,4,5,2017,2,19,19FEB,0,London
2017-02-18,80,37,27,49,4,4,2017,2,18,18FEB,0,London
2017-02-17,69,37,20,54,6,5,2017,2,17,17FEB,0,London
2017-02-16,82,36,21,57,6,4,2017,2,16,16FEB,0,London
2017-02-15,108,35,19,50,4,3,2017,2,15,15FEB,0,London
2017-02-14,144,50,9,46,4,4,2017,2,14,14FEB,0,London
2017-02-13,133,59,11,35,3,4,2017,2,13,13FEB,0,London
2017-02-12,123,49,13,35,3,5,2017,2,12,12FEB,0,London
2017-02-11,133,43,17,34,3,4,2017,2,11,11FEB,0,London
2017-02-10,104,50,12,43,3,3,2017,2,10,10FEB,0,London
2017-02-09,91,41,17,52,2,2,2017,2,9,09FEB,0,London
2017-02-08,79,41,10,44,3,2,2017,2,8,08FEB,0,London
2017-02-07,103,35,24,55,5,5,2017,2,7,07FEB,0,London
2017-02-06,78,42,20,54,6,7,2017,2,6,06FEB,0,London
2017-02-05,68,28,17,43,4,4,2017,2,5,05FEB,0,London
2017-02-04,54,33,19,64,6,6,2017,2,4,04FEB,0,London
2017-02-03,59,31,31,50,5,4,2017,2,3,03FEB,0,London
2017-02-02,73,26,26,39,5,3,2017,2,2,02FEB,0,London
2017-02-01,97,24,18,44,6,5,2017,2,1,01FEB,0,London
2017-01-31,79,33,11,40,5,4,2017,1,31,31JAN,0,London
2017-01-30,50,31,16,41,5,3,2017,1,30,30JAN,0,London
2017-01-29,69,23,24,41,4,3,2017,1,29,29JAN,0,London
2017-01-28,143,39,25,45,5,4,2017,1,28,28JAN,0,London
2017-01-27,143,62,6,47,5,5,2017,1,27,27JAN,0,London
2017-01-26,119,59,12,47,5,5,2017,1,26,26JAN,0,London
2017-01-25,155,47,7,64,8,10,2017,1,25,25JAN,0,London
2017-01-24,177,66,6,71,11,12,2017,1,24,24JAN,0,London
2017-01-23,164,83,6,74,13,15,2017,1,23,23JAN,0,London
2017-01-22,104,73,6,63,8,13,2017,1,22,22JAN,0,London
2017-01-21,97,50,9,54,5,5,2017,1,21,21JAN,0,London
2017-01-20,132,49,10,58,4,4,2017,1,20,20JAN,0,London
2017-01-19,125,60,6,61,5,5,2017,1,19,19JAN,0,London
2017-01-18,99,61,6,72,7,7,2017,1,18,18JAN,0,London
2017-01-17,80,45,12,59,5,4,2017,1,17,17JAN,0,London
2017-01-16,64,30,11,52,4,3,2017,1,16,16JAN,0,London
2017-01-15,68,24,13,39,4,3,2017,1,15,15JAN,0,London
2017-01-14,70,24,19,36,4,3,2017,1,14,14JAN,0,London
2017-01-13,68,24,25,35,8,2,2017,1,13,13JAN,0,London
2017-01-12,74,24,24,51,7,4,2017,1,12,12JAN,0,London
2017-01-11,82,56,27,42,5,3,2017,1,11,11JAN,0,London
2017-01-10,71,34,13,50,6,4,2017,1,10,10JAN,0,London
2017-01-09,89,24,19,52,6,4,2017,1,9,09JAN,0,London
2017-01-08,86,29,11,45,5,5,2017,1,8,08JAN,0,London
2017-01-07,101,26,13,38,4,4,2017,1,7,07JAN,0,London
2017-01-06,98,46,13,72,7,7,2017,1,6,06JAN,0,London
2017-01-05,73,45,11,57,4,7,2017,1,5,05JAN,0,London
2017-01-04,64,33,19,45,3,2,2017,1,4,04JAN,0,London
2017-01-03,72,28,13,49,6,4,2017,1,3,03JAN,0,London
2017-01-02,48,27,23,32,2,2,2017,1,2,02JAN,0,London
2017-01-01,83,16,27,13,3,2,2017,1,1,01JAN,0,London
2018-12-31,63,26.843406593,25.634615385,44.684065934,3.1805157593,5.9285714286,2018,12,31,31DEC,0,London
2018-12-30,63,17,15,29,1,8,2018,12,30,30DEC,0,London
2018-12-29,102,22,18,31,1,8,2018,12,29,29DEC,0,London
2018-12-28,120,38,6,36,4,12,2018,12,28,28DEC,0,London
2018-12-27,69,48,1,43,4,14,2018,12,27,27DEC,0,London
2018-12-26,85,24,10,32,1,8,2018,12,26,26DEC,0,London
2018-12-25,76,31,10,37,3,13,2018,12,25,25DEC,0,London
